track_id,pair_id,s3_url,http_url,is_parent,song_quantile
tracks/legaia,top_0_1_percent__legaia,s3://lucas-audiotool-tracks/mp3/f4/8c/legaia.f48ce295.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f4/8c/legaia.f48ce295.mp3,True,top 0.1%
tracks/w_kav,top_0_1_percent__w_kav,s3://lucas-audiotool-tracks/mp3/f0/b5/w_kav.f0b51d6d.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f0/b5/w_kav.f0b51d6d.mp3,True,top 0.1%
tracks/renegade_full,top_0_1_percent__renegade_full,s3://lucas-audiotool-tracks/mp3/69/61/renegade_full.6961d9d8.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/69/61/renegade_full.6961d9d8.mp3,True,top 0.1%
tracks/finding_the_booty,top_0_1_percent__finding_the_booty,s3://lucas-audiotool-tracks/mp3/f6/35/finding_the_booty.f635aa36.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f6/35/finding_the_booty.f635aa36.mp3,True,top 0.1%
tracks/levels_-_avicii,top_0_1_percent__levels_-_avicii,s3://lucas-audiotool-tracks/mp3/0b/cc/levels_-_avicii.0bcc23be.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/0b/cc/levels_-_avicii.0bcc23be.mp3,True,top 0.1%
tracks/ywdyb8zfltww,top_0_1_percent__ywdyb8zfltww,s3://lucas-audiotool-tracks/mp3/61/98/ywdyb8zfltww.6198f95b.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/61/98/ywdyb8zfltww.6198f95b.mp3,True,top 0.1%
tracks/stargaze-b93zw54m,top_0_1_percent__stargaze-b93zw54m,s3://lucas-audiotool-tracks/mp3/77/60/stargaze-b93zw54m.77606af2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/77/60/stargaze-b93zw54m.77606af2.mp3,True,top 0.1%
tracks/x37h96z1xt3,top_0_1_percent__x37h96z1xt3,s3://lucas-audiotool-tracks/mp3/96/c9/x37h96z1xt3.96c90ea7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/96/c9/x37h96z1xt3.96c90ea7.mp3,True,top 0.1%
tracks/legend-0bakagt,top_0_1_percent__legend-0bakagt,s3://lucas-audiotool-tracks/mp3/74/38/legend-0bakagt.7438f2a7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/74/38/legend-0bakagt.7438f2a7.mp3,True,top 0.1%
tracks/ej1xjphyj49p,top_0_1_percent__ej1xjphyj49p,s3://lucas-audiotool-tracks/mp3/52/b4/ej1xjphyj49p.52b428d0.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/52/b4/ej1xjphyj49p.52b428d0.mp3,True,top 0.1%
tracks/je_t_aime-kw5l9f,top_0_1_percent__je_t_aime-kw5l9f,s3://lucas-audiotool-tracks/mp3/a7/0e/je_t_aime-kw5l9f.a70e438a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a7/0e/je_t_aime-kw5l9f.a70e438a.mp3,True,top 0.1%
tracks/i_just_i_animals_mashup,top_0_1_percent__i_just_i_animals_mashup,s3://lucas-audiotool-tracks/mp3/d3/ec/i_just_i_animals_mashup.d3ecaccc.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/d3/ec/i_just_i_animals_mashup.d3ecaccc.mp3,True,top 0.1%
tracks/frost_bite-bek2fbits,top_0_1_percent__frost_bite-bek2fbits,s3://lucas-audiotool-tracks/mp3/34/b7/frost_bite-bek2fbits.34b71bdd.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/34/b7/frost_bite-bek2fbits.34b71bdd.mp3,True,top 0.1%
tracks/blast_off-joou5jakt,top_0_1_percent__blast_off-joou5jakt,s3://lucas-audiotool-tracks/mp3/21/ad/blast_off-joou5jakt.21ad161b.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/21/ad/blast_off-joou5jakt.21ad161b.mp3,True,top 0.1%
tracks/cathode_knights,top_0_1_percent__cathode_knights,s3://lucas-audiotool-tracks/mp3/d8/b4/cathode_knights.d8b4be7f.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/d8/b4/cathode_knights.d8b4be7f.mp3,True,top 0.1%
tracks/thrive-pl36wm6,top_0_1_percent__thrive-pl36wm6,s3://lucas-audiotool-tracks/mp3/c4/5e/thrive-pl36wm6.c45ee41a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/c4/5e/thrive-pl36wm6.c45ee41a.mp3,True,top 0.1%
tracks/l7ok7gcy9sd,top_0_1_percent__l7ok7gcy9sd,s3://lucas-audiotool-tracks/mp3/4c/6a/l7ok7gcy9sd.4c6a349e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/4c/6a/l7ok7gcy9sd.4c6a349e.mp3,True,top 0.1%
tracks/the_acid_threw_my_suit,top_0_1_percent__the_acid_threw_my_suit,s3://lucas-audiotool-tracks/mp3/8e/8b/the_acid_threw_my_suit.8e8b516e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/8e/8b/the_acid_threw_my_suit.8e8b516e.mp3,True,top 0.1%
tracks/computer_friend,top_0_1_percent__computer_friend,s3://lucas-audiotool-tracks/mp3/97/65/computer_friend.97651dda.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/97/65/computer_friend.97651dda.mp3,True,top 0.1%
tracks/cogito_ergo_doleo,top_0_1_percent__cogito_ergo_doleo,s3://lucas-audiotool-tracks/mp3/6c/9f/cogito_ergo_doleo.6c9fe288.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6c/9f/cogito_ergo_doleo.6c9fe288.mp3,True,top 0.1%
tracks/1k_kryptic_remix,top_0_1_percent__1k_kryptic_remix,s3://lucas-audiotool-tracks/mp3/25/47/1k_kryptic_remix.25479296.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/25/47/1k_kryptic_remix.25479296.mp3,True,top 0.1%
tracks/cmd-rpqlrzxt,top_0_1_percent__cmd-rpqlrzxt,s3://lucas-audiotool-tracks/mp3/9e/13/cmd-rpqlrzxt.9e137091.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/9e/13/cmd-rpqlrzxt.9e137091.mp3,True,top 0.1%
tracks/c4kbgo5a3fx,top_0_1_percent__c4kbgo5a3fx,s3://lucas-audiotool-tracks/mp3/6f/ce/c4kbgo5a3fx.6fce01af.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6f/ce/c4kbgo5a3fx.6fce01af.mp3,True,top 0.1%
tracks/trap_kid_challenge,top_0_1_percent__trap_kid_challenge,s3://lucas-audiotool-tracks/mp3/00/02/trap_kid_challenge.0002f2ab.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/00/02/trap_kid_challenge.0002f2ab.mp3,True,top 0.1%
tracks/stardrops,top_0_1_percent__stardrops,s3://lucas-audiotool-tracks/mp3/23/80/stardrops.2380a28a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/23/80/stardrops.2380a28a.mp3,True,top 0.1%
tracks/kitsch,top_0_1_percent__kitsch,s3://lucas-audiotool-tracks/mp3/e4/fa/kitsch.e4fad7db.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e4/fa/kitsch.e4fad7db.mp3,True,top 0.1%
tracks/forest_troll_demo,top_0_1_percent__forest_troll_demo,s3://lucas-audiotool-tracks/mp3/85/cd/forest_troll_demo.85cd54bd.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/85/cd/forest_troll_demo.85cd54bd.mp3,True,top 0.1%
tracks/positrak,top_0_1_percent__positrak,s3://lucas-audiotool-tracks/mp3/12/0e/positrak.120ef881.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/12/0e/positrak.120ef881.mp3,True,top 0.1%
tracks/pulversoppa,top_0_1_percent__pulversoppa,s3://lucas-audiotool-tracks/mp3/a6/c8/pulversoppa.a6c8b198.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a6/c8/pulversoppa.a6c8b198.mp3,True,top 0.1%
tracks/iuvlxv9f,top_0_1_percent__iuvlxv9f,s3://lucas-audiotool-tracks/mp3/92/b8/iuvlxv9f.92b82f54.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/92/b8/iuvlxv9f.92b82f54.mp3,True,top 0.1%
tracks/stare_at_the_sun,top_0_1_percent__stare_at_the_sun,s3://lucas-audiotool-tracks/mp3/5c/c6/stare_at_the_sun.5cc65945.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5c/c6/stare_at_the_sun.5cc65945.mp3,True,top 0.1%
tracks/electron-imqcme2u,top_0_1_percent__electron-imqcme2u,s3://lucas-audiotool-tracks/mp3/b4/2f/electron-imqcme2u.b42f1f4e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b4/2f/electron-imqcme2u.b42f1f4e.mp3,True,top 0.1%
tracks/stars_flow_like_water,top_0_1_percent__stars_flow_like_water,s3://lucas-audiotool-tracks/mp3/6c/23/stars_flow_like_water.6c23c87f.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6c/23/stars_flow_like_water.6c23c87f.mp3,True,top 0.1%
tracks/let_go-btp7pr,top_0_1_percent__let_go-btp7pr,s3://lucas-audiotool-tracks/mp3/66/fe/let_go-btp7pr.66fe2524.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/66/fe/let_go-btp7pr.66fe2524.mp3,True,top 0.1%
tracks/split_original_mix,top_0_1_percent__split_original_mix,s3://lucas-audiotool-tracks/mp3/95/06/split_original_mix.95067abb.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/95/06/split_original_mix.95067abb.mp3,True,top 0.1%
tracks/second_impressions,top_0_1_percent__second_impressions,s3://lucas-audiotool-tracks/mp3/a8/4b/second_impressions.a84bfaff.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a8/4b/second_impressions.a84bfaff.mp3,True,top 0.1%
tracks/future_comforts,top_0_1_percent__future_comforts,s3://lucas-audiotool-tracks/mp3/2e/d7/future_comforts.2ed74e33.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/2e/d7/future_comforts.2ed74e33.mp3,True,top 0.1%
