track_id,pair_id,s3_url,http_url,is_parent,popularity_bin,popularity_label
tracks/ion_electro,ion_electro__mixtape-kgha0mwf3,s3://lucas-audiotool-tracks/mp3/e8/a6/ion_electro.e8a6a9e2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e8/a6/ion_electro.e8a6a9e2.mp3,True,top_1_percent,top 1%
tracks/beyond_dreams,beyond_dreams__q7i6cncw4zx,s3://lucas-audiotool-tracks/mp3/b6/fe/beyond_dreams.b6fe4c50.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b6/fe/beyond_dreams.b6fe4c50.mp3,True,top_0_1_percent,top 0.1%
tracks/boogie_cat_s_bar,boogie_cat_s_bar__boogie_cat_light_remix,s3://lucas-audiotool-tracks/mp3/b6/19/boogie_cat_s_bar.b619b53f.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b6/19/boogie_cat_s_bar.b619b53f.mp3,True,top_0_1_percent,top 0.1%
tracks/lowlife_original_mix,lowlife_original_mix__lowlife_halfofme_remix,s3://lucas-audiotool-tracks/mp3/be/c5/lowlife_original_mix.bec556e3.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/be/c5/lowlife_original_mix.bec556e3.mp3,True,top_0_1_percent,top 0.1%
tracks/highway_cruisin,highway_cruisin__highway_cruisin_unknown_rmx,s3://lucas-audiotool-tracks/mp3/20/5b/highway_cruisin.205b5195.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/20/5b/highway_cruisin.205b5195.mp3,True,top_0_1_percent,top 0.1%
tracks/grimebot_full_track,grimebot_full_track__grimebot_dj_w3rb5_remix,s3://lucas-audiotool-tracks/mp3/7d/f5/grimebot_full_track.7df5c0ee.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7d/f5/grimebot_full_track.7df5c0ee.mp3,True,top_0_1_percent,top 0.1%
tracks/vinl_-_jupiter,vinl_-_jupiter__nixick_-_jupiter_vinl_-_jupiter_remix,s3://lucas-audiotool-tracks/mp3/23/aa/vinl_-_jupiter.23aa7ab7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/23/aa/vinl_-_jupiter.23aa7ab7.mp3,True,top_0_1_percent,top 0.1%
tracks/timestopper,timestopper__2rfai2n7jae1,s3://lucas-audiotool-tracks/mp3/8b/02/timestopper.8b025a20.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/8b/02/timestopper.8b025a20.mp3,True,top_0_1_percent,top 0.1%
tracks/zerod_-_ethereal_melodic_dubstep,zerod_-_ethereal_melodic_dubstep__e0vt8ola,s3://lucas-audiotool-tracks/mp3/17/de/zerod_-_ethereal_melodic_dubstep.17de2842.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/17/de/zerod_-_ethereal_melodic_dubstep.17de2842.mp3,True,top_0_1_percent,top 0.1%
tracks/downhill,downhill__downhill_mist_remix,s3://lucas-audiotool-tracks/mp3/59/f0/downhill.59f0d8fd.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/59/f0/downhill.59f0d8fd.mp3,True,top_0_1_percent,top 0.1%
tracks/galactic_demo,galactic_demo__12345-1r41u3yu,s3://lucas-audiotool-tracks/mp3/15/e4/galactic_demo.15e4042b.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/15/e4/galactic_demo.15e4042b.mp3,True,top_0_1_percent,top 0.1%
tracks/wormhole_20,wormhole_20__wormhole_2_0_nm65_reopened,s3://lucas-audiotool-tracks/mp3/eb/4b/wormhole_20.eb4b07da.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/eb/4b/wormhole_20.eb4b07da.mp3,True,top_0_1_percent,top 0.1%
tracks/delta_phi,delta_phi__perfect_love,s3://lucas-audiotool-tracks/mp3/95/c2/delta_phi.95c20895.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/95/c2/delta_phi.95c20895.mp3,True,top_0_1_percent,top 0.1%
tracks/everyday_anyone,everyday_anyone__nominal_-_everyday_anyone_air_rmx,s3://lucas-audiotool-tracks/mp3/5a/6c/everyday_anyone.5a6c6626.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5a/6c/everyday_anyone.5a6c6626.mp3,True,top_0_1_percent,top 0.1%
tracks/bored_to_tears,bored_to_tears__wind0ws_is_lif3_martin_garricks_remicks,s3://lucas-audiotool-tracks/mp3/5b/32/bored_to_tears.5b3211e7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5b/32/bored_to_tears.5b3211e7.mp3,True,top_0_1_percent,top 0.1%
tracks/renegade_full,renegade_full__renegade_full_bassmasters_bjb_remix,s3://lucas-audiotool-tracks/mp3/69/61/renegade_full.6961d9d8.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/69/61/renegade_full.6961d9d8.mp3,True,top_0_1_percent,top 0.1%
tracks/illuminati_lumberjacks,illuminati_lumberjacks__f_a_c_e-nwjns6,s3://lucas-audiotool-tracks/mp3/5c/02/illuminati_lumberjacks.5c02184c.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5c/02/illuminati_lumberjacks.5c02184c.mp3,True,top_0_1_percent,top 0.1%
tracks/dnr5e7zyr01,dnr5e7zyr01__taqvw3x05,s3://lucas-audiotool-tracks/mp3/1b/61/dnr5e7zyr01.1b61d1c8.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/1b/61/dnr5e7zyr01.1b61d1c8.mp3,True,top_0_1_percent,top 0.1%
tracks/stardust-w2wgaaxx,stardust-w2wgaaxx__it_s_me_mario-c6f7vkyu4,s3://lucas-audiotool-tracks/mp3/88/7d/stardust-w2wgaaxx.887d0289.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/88/7d/stardust-w2wgaaxx.887d0289.mp3,True,top_0_1_percent,top 0.1%
tracks/remember-axhyokg,remember-axhyokg__remember_edit,s3://lucas-audiotool-tracks/mp3/d0/a0/remember-axhyokg.d0a07ec0.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/d0/a0/remember-axhyokg.d0a07ec0.mp3,True,top_0_1_percent,top 0.1%
tracks/alive-slyfef,alive-slyfef__infyuthsion-_alive_dead_fantasy_trap_remix,s3://lucas-audiotool-tracks/mp3/89/c0/alive-slyfef.89c04ae6.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/89/c0/alive-slyfef.89c04ae6.mp3,True,top_0_1_percent,top 0.1%
tracks/k46p237mzcfx,k46p237mzcfx__g17lcw2j74s5,s3://lucas-audiotool-tracks/mp3/5d/3b/k46p237mzcfx.5d3b654a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5d/3b/k46p237mzcfx.5d3b654a.mp3,True,top_0_1_percent,top 0.1%
tracks/detroit-ay0xkkm,detroit-ay0xkkm__btqgm0frb1,s3://lucas-audiotool-tracks/mp3/6a/4c/detroit-ay0xkkm.6a4cb734.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6a/4c/detroit-ay0xkkm.6a4cb734.mp3,True,top_0_1_percent,top 0.1%
tracks/invisible-9j8acej,invisible-9j8acej__robot_in_hollywood,s3://lucas-audiotool-tracks/mp3/4c/29/invisible-9j8acej.4c298788.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/4c/29/invisible-9j8acej.4c298788.mp3,True,top_0_1_percent,top 0.1%
tracks/guitar,guitar__stitches,s3://lucas-audiotool-tracks/mp3/2d/48/guitar.2d483d5a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/2d/48/guitar.2d483d5a.mp3,True,top_0_1_percent,top 0.1%
tracks/f81mv74ah691,f81mv74ah691__qhj4oc9oji,s3://lucas-audiotool-tracks/mp3/f0/42/f81mv74ah691.f04296d7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f0/42/f81mv74ah691.f04296d7.mp3,True,top_0_1_percent,top 0.1%
tracks/dubcandy,dubcandy__dubcandy_kennyp_remix_far_away,s3://lucas-audiotool-tracks/mp3/78/b1/dubcandy.78b1e611.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/78/b1/dubcandy.78b1e611.mp3,True,top_0_1_percent,top 0.1%
tracks/lost_in_space,lost_in_space__lost_in_space-dax4zqah,s3://lucas-audiotool-tracks/mp3/5f/46/lost_in_space.5f468d57.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5f/46/lost_in_space.5f468d57.mp3,True,top_0_1_percent,top 0.1%
tracks/the_samuari_s_theme,the_samuari_s_theme__the_samurai_s_theme-hwbyly,s3://lucas-audiotool-tracks/mp3/df/91/the_samuari_s_theme.df91c7ff.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/df/91/the_samuari_s_theme.df91c7ff.mp3,True,top_0_1_percent,top 0.1%
tracks/bad_habit,bad_habit__bad_habit_aero7_edit,s3://lucas-audiotool-tracks/mp3/a9/39/bad_habit.a9394322.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a9/39/bad_habit.a9394322.mp3,True,top_0_1_percent,top 0.1%
tracks/6rvnqxj82bn,6rvnqxj82bn__s976omsya9o,s3://lucas-audiotool-tracks/mp3/ab/48/6rvnqxj82bn.ab489ea2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/ab/48/6rvnqxj82bn.ab489ea2.mp3,True,top_0_1_percent,top 0.1%
